Sci/Tech|"An exploit attacking the most recent Windows bug is circulating on Usenet, security experts said Tuesday, that crashes machines, yet another indicator that attackers will chase the vulnerability until they #39;ve launched mass mailing-style worm-based attacks "
World|"By putting off a vote on banning all human cloning, nations have let embryo research for therapeutic reasons gain momentum. By Gregory M. Lamb  Staff writer of The Christian Science Monitor."
Business|"NEW YORK An unexpected jump in unemployment claims and rising oil prices have stocks losing ground. Also, tech stocks are tumbling on poor sales forecasts from a pair of semiconductor makers."
Business|"Speaking in a light-bathed room where her media company holds meetings and photo shoots, Martha Stewart announced Wednesday she would voluntarily begin serving her five-month prison term "
Sci/Tech|"If you haven't heard it yet, you soon will.  Osamma has finally claimed responsiblity for 9/11.  I think, however, that it's a really bad sign. I think it means that all of the goodwill that flowed to the US In sympathy for the attack has now been fully squandered -- and probably much more."
World|A bill is currently in Uganda's parliament that would strengthen women's rights.
Sci/Tech|Microsoft Corp. announced this week it will only charge users one license for running its Windows Server products on a dual-core processor.
Sports|"World champion Michael Schumacher arrived in Shanghai yesterday, along with a host of other Formula One stars, saying he looks forward to evaluating the challenges of the city #39;s brand new circuit."
Sci/Tech|" Scientists are planning to take the pulse of the planet  #151; and more  #151; in an effort to improve weather forecasts, predict energy needs months in advance, anticipate disease outbreaks and even tell fishermen where the catch will be abundant."
Sci/Tech|Software sends SAT prep questions to your child's handset--and lets you check to see whether they're getting the answers right.
Sports|"  Niel Loebig threw for four touchdowns as Duquesne beat Holy Cross, 31 7, yesterday in the season opener for both teams."
World|"Based on Che Guevara's early days, &lt;I&gt;The Motorcycle Diaries&lt;/i&gt; is a tender tribute to the young man, not the myth"
Sports|"Bee Staff Writer. hanks to all the emotion expended and frustration released by Boston finally shedding  quot;The Curse of the Bambino quot; and winning a World Series, the dubious quality in baseball #39;s "
Sci/Tech|" U.S. computer company Hewlett Packard  said on Wednesday it was expanding a built to order system for  personal computers and other high volume computer products,  similar to rival Dell."
Sci/Tech|The former World Class product-of-the-year PDA gets a much-needed upgrade.
Sports|for 9 and finished with 16 points in his Miami debut yesterday as the Heat took a 100 77 victory against the home side New Jersey Nets.
World|" A little known radical Islamic group has threatened to kill Indian cricketers when they tour Bangladesh from Tuesday, the Indian High Commission told AFP."
World|The toll from Sunday #39;s car bomb blast in Kabul rose Monday with different accounts from Western security forces and Afghan officials suggesting as many as a dozen people may have been killed.
Sports|The surprise decision by Micky Adams to resign as Leicester Citys manager after two-and-a-half years in charge of the club was explained by the man himself today during a press conference at the Walkers Stadium.
World|"VERO BEACH, Fla. - People lined up for more than a half-mile for food and water, while others searched in vain for generators in the sweltering heat Monday as Florida residents began cleaning up all over again, demoralized by the fourth hurricane in six weeks to batter the state..."
World|The FA charges Bolton's El-Hadji Diouf with improper conduct after he spat at Portsmouth's Arjan de Zeeuw.
Sports| Jamaal Tinsley scored 29 points and James Jones had a career best 22 points and 10 rebounds to lead the suspension weakened Indiana Pacers to a 106 96 win over the Boston Celtics on Tuesday.
Sports|"On the final day of this regular season, the big league drama did not unfold on the field, but in the San Francisco clubhouse."
Sci/Tech|An internet entrepreneur today claimed he was fighting a David versus Goliath battle with computer giant Apple over the ownership of a website address.
Sci/Tech|Timing of viruses that exploit a flaw in IE could be sign that creators are trying to unsettle Microsoft.
Sports|Lindsay Davenport extended her unbeaten streak to 19 matches with a 6-4 6-2 second round win over Spaniard Arantxa Parra Santonja at the US Open on Thursday.
Business|Mart Stores said Saturday that last minute Halloween shoppers won #39;t be part of its October results. Free! Sign up here to receive our Internet Daily e Newsletter!
Sports|Brad Haddin blasted a career-best 154 from 162 balls in a brutal display to earn New South Wales first innings points against Victoria at the Junction Oval.
World|"Federal Labor leader Mark Latham has ruled out disendorsing Queensland Labor candidate Ivan Molloy, over comments about the Bali bombings."
Sports|Hurricane Jeanne forced the Miami Dolphins and Pittsburgh Steelers to move their game to prime time today. The teams and the league agreed to move the starting time from 1 
Sports| Magnus Norman retired from tennis Thursday because of hip and knee injuries after a career in which he reached No. 2 in the rankings and was the 2000 French Open runner up.
Business|"Net sales for the fiscal Q1 rose 17.1 percent to \$6.0 billion, the sixth straight quarter of sequential growth. directs data over the Internet, said quarterly earnings rose 29 percent on stronger demand for "
Sci/Tech|"It's the time of year to reflect on the good security choices you've made over the year, the defense-in-depth strategy that you've decided to follow, and plan for your response to future threats and virus outbreaks."
World|"The crisis over claims by Italy #39;s incoming EU Justice and Home Affairs commissioner that homosexuality is  quot;a sin quot; deepened yesterday, as his future colleague, Peter Mandelson, described the remarks as  quot;unwise quot;."
